,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_kernel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0,6173.135713005066,218.69159848371464,0.23685474395751954,0.0433940985291225,0.15,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.15, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.38600822413250646,0.2850279897732294,0.16893525620796324,0.45430333189709193,0.5097272401238605,0.3608004084269303,0.1217465629363212,3,-1.4729283579163837,-1.140251405325635,-1.3331601035080192,-1.5992887530380606,-1.2585817338886087,-1.3608420707353415,0.16081285119211328,3
1,11455.876068878173,4349.070281184116,0.19838709831237794,0.042510658253780226,0.2,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.2, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.4568489676338252,0.6591775336094062,0.3926264384070196,0.5703287883004743,0.9108944797711173,0.5979752415443685,0.18139087778673166,1,-1.3853536435963352,-0.7872636573554933,-1.139705963776231,-1.419120783030136,-0.5365557427519231,-1.0535999581020237,0.34332199790596013,1
2,16116.140073633194,917.3639726619473,0.12453055381774902,0.056431591536880606,0.25,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.25, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.49731711382148236,0.6867208126856226,0.2784180101856155,0.4821414711641794,0.9022871237381701,0.5693769063190139,0.21074084525978898,2,-1.3327460271160563,-0.7547825790261535,-1.2422463276142637,-1.5579617775768575,-0.5618733595092215,-1.0899220141685106,0.3721239687354295,2
