,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_kernel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0,3102.0369799613954,357.91212780504486,0.23808002471923828,0.054763508495574764,0.15,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.15, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.6596981890089763,0.8484585498221031,0.8700983391393432,0.8124545569527943,0.6942367644139686,0.7769892798674372,0.08442762362371413,2,-1.0711368070002614,-0.7275975396379573,-0.8143892428938948,-0.8342474470012632,-0.9252381432071667,-0.8745218359481086,0.1166655858962125,1
1,3949.012610530853,725.9592588853234,0.19407129287719727,0.03463323763918019,0.2,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.2, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.6670790671905762,0.8321696334259738,0.830845725087186,0.816391642020093,0.7054295708282323,0.7703831277104123,0.06997253008231388,3,-1.0594570720253267,-0.7657037498488464,-0.9293218869331611,-0.8254444494428659,-0.908145571344985,-0.897614545919037,0.09991820872335958,3
2,4611.241208171845,151.06294680934823,0.10772595405578614,0.01273191964104793,0.25,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.25, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.7125655674117032,0.8507818306459141,0.8174392489176467,0.7941717683136491,0.7109870223201866,0.7771890875218199,0.056361851580976556,1,-0.9844240360079685,-0.7219986012506525,-0.9654468803356175,-0.8739651187930906,-0.8995381109266171,-0.8890745494627893,0.09292621911175812,2
