,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__kernel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0,3779.2401909351347,316.4533222307069,0.238761568069458,0.018411345064626657,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'model__kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.5843115343908576,0.7016678332715145,0.7350407882619776,0.7813933332337922,0.903153390689331,0.7411133759694947,0.1039798884499056,1,-1.2187077079950992,-0.7382322080276262,-0.7657930500780765,-1.0142417374306663,-0.5527408967793992,-0.8579431200621734,0.23261602724347336,1
1,4334.930505895614,598.1964708833989,0.21665091514587403,0.046024055385179986,"1**2 * Matern(length_scale=[1, 1, 1, 1], nu=1.5) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'model__kernel': 1**2 * Matern(length_scale=[1, 1, 1, 1], nu=1.5) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.5493997732004535,0.6926121536514493,0.7433083242067139,0.7873172935096259,0.9024544773524867,0.7350184043841459,0.11583721461533453,2,-1.2688528921453501,-0.7493527299955977,-0.7537508270867387,-1.0004050292742646,-0.5547317950945085,-0.8654186547192919,0.2463525248893099,2
2,3966.300396156311,194.50703823914859,0.0731954574584961,0.016339792177468386,"1**2 * Matern(length_scale=[1, 1, 1, 1], nu=0.5) + 1**2 * RBF(length_scale=[1, 1, 1, 1])","{'model__kernel': 1**2 * Matern(length_scale=[1, 1, 1, 1], nu=0.5) + 1**2 * RBF(length_scale=[1, 1, 1, 1])}",0.5310024464911882,0.7352423118718671,0.7244050605285504,0.45057846296202364,0.8955067932745419,0.6673470150256342,0.15843025142543965,3,-1.2944964374393386,-0.6954521239873636,-0.7810116793630452,-1.6079132609808071,-0.5741474195366664,-0.9906041842614443,0.3944365579964156,3
