,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__kernel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0,5417.842458248138,319.5667534999676,0.207835054397583,0.038895995545875445,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'model__kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.8715635202936269,0.7453803250976625,0.8729585734430134,0.7193603866093639,0.6880897227273031,0.7794705056341941,0.07790629817230162,2,-0.6633528897267523,-0.782753994185728,-0.6568161338394466,-0.7528431301372166,-0.8553060153639342,-0.7422144326506156,0.07491080527200102,3
1,6167.129950857163,1124.4797579010658,0.24252872467041015,0.04424778193730578,"1**2 * Matern(length_scale=[1, 1, 1, 1], nu=1.5) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'model__kernel': 1**2 * Matern(length_scale=[1, 1, 1, 1], nu=1.5) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.8746854388368216,0.7956136677876045,0.8844414105676901,0.7274448790862186,0.7037119998733623,0.7971794792303395,0.07378801305812173,1,-0.6552412005785633,-0.7013022589727392,-0.6264295659846573,-0.7419201700970544,-0.8336115347286971,-0.7117009460723424,0.07258434672003444,1
2,9157.496645402909,338.593008388244,0.13245625495910646,0.051462102281667116,"1**2 * Matern(length_scale=[1, 1, 1, 1], nu=0.5) + 1**2 * RBF(length_scale=[1, 1, 1, 1])","{'model__kernel': 1**2 * Matern(length_scale=[1, 1, 1, 1], nu=0.5) + 1**2 * RBF(length_scale=[1, 1, 1, 1])}",0.9039571609008066,0.8530633071799926,0.8598046396423507,0.66403843139063,0.6055700837526917,0.7772867245732943,0.11908692359935631,3,-0.5736314096021409,-0.5946267507257414,-0.6899823029369774,-0.8237108852575848,-0.9618151370840211,-0.7287532971212931,0.14621264324060124,2
