,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_kernel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0,12202.575592088699,7313.2190637717795,0.27057480812072754,0.036094016511842714,0.15,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.15, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.7883949253854138,0.8398545800685914,0.8464203219247305,0.510380309627835,0.49067709670339854,0.6951454467419939,0.16029082846955195,3,-0.851458465722838,-0.6207783668506992,-0.7221676128512126,-0.9943961690056631,-1.0929575313709328,-0.8563516291602692,0.17237325960744415,3
1,21892.985890102387,6710.716204591835,0.23621687889099122,0.043717166596469126,0.2,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.2, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.8590477137650969,0.7675455412142324,0.814738182943328,0.7196998808355595,0.47358854881968204,0.7269239735155797,0.134943806673844,2,-0.6949226879647517,-0.7479081283433956,-0.793166002706729,-0.7523876291546602,-1.1111414481159732,-0.8199051792571019,0.1489270733635612,2
2,16530.687072706223,8777.794493285548,0.1313774585723877,0.030982513346635047,0.25,"1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)","{'alpha': 0.25, 'kernel': 1**2 * RBF(length_scale=[1, 1, 1, 1]) + 1**2 * RationalQuadratic(alpha=1, length_scale=1)}",0.8905853044198826,0.7895470755085083,0.8753573687072809,0.7074249693701897,0.443515797158867,0.7412861030329456,0.16273180925181882,1,-0.6122633406604417,-0.7116341736241893,-0.6505855837181972,-0.7686854039203801,-1.1424392204762268,-0.7771215444798871,0.19026631091023752,1
